timestamp,title,Years of Experiences ,salary,salaryDate,companyCountry,worktype,workhour,city,currency
2025-07-17 03:13:02,Flutter Developer,2,8000,2025-07-17,Egyption and site in egypt,On Site,Full Time,Dubai,EGP
2025-07-17 03:13:45,Flutter Developer,2,10500,2025-06-01,Egyption and site in egypt,On Site,Full Time,Riyadh,EGP
2025-07-17 03:13:52,Senior Ruby On Rails engineer,9,8200,2024-12-31,Not Egyption and site out of egypt,Remote,Full Time,USA,USD
2025-07-17 03:20:46,associate cybersecurity consultant,2,40000,2025-07-17,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 03:21:13,Mern-Stack Developer,2,20000,2025-07-01,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-17 03:22:10,Coding instructor,1,15800,2001-07-01,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-17 03:25:55,AI & Data Science Engineer,1,10000,2025-02-15,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 03:29:02,Backend Engineer,2,45000,2025-01-01,Egyption and site in egypt,On Site,Full Time,Giza,EGP
2025-07-17 03:33:52,Senior Software Engineer (Backend),5,2500,2025-07-26,Not Egyption but site in egypt,Hybrid,Full Time,Munich,EUR
2025-07-17 03:47:37,Senior dot net developer,6,65000,2025-01-01,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-17 03:57:01,Data Analyst,1,7800,2025-06-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 03:57:34,Data Analyst,1,12000,2025-06-01,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 03:58:15,Data Analysis Instructor,2,18000,2025-06-01,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 04:23:55,HR Generalist,5,25000,2025-07-01,Not Egyption and site out of egypt,Remote,Full Time,Riyadh,EGP
2025-07-17 04:33:39,Frontend Developer,2,8000,2025-07-30,Not Egyption and site out of egypt,Remote,Full Time,London,EGP
2025-07-17 04:39:00,Full-Stack Java Developer,2,1150,2025-05-01,Egyption and site in egypt,Remote,Full Time,Oman,USD
2025-07-17 04:40:29,Data Analyst,2,14000,2025-07-17,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 04:40:57,Java Developer,2,45000,2025-07-01,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 04:44:03,Front end team lead,10,165000,2025-01-01,Not Egyption but site in egypt,Remote,Full Time,Riyadh,EGP
2025-07-17 04:49:06,Fullstack developer,3,8000,2025-05-01,Not Egyption and site out of egypt,Remote,Full Time,London,EGP
2025-07-17 04:51:03,Dig Data Engineer,1,30000,2025-08-03,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 04:52:05,Project Manager,2,12000,2025-01-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 05:05:40,Data Analyst,1,20000,2025-06-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 05:09:50,.net developer,1,14000,2025-01-01,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-17 05:15:08,BigData Engineer,1,30000,2025-08-03,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 05:29:17,Senior product analyst,4,55000,2025-07-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 05:29:24,iOS Developer,4,36,2024-10-01,Egyption and site in egypt,Hybrid,Full Time,Giza,EGP
2025-07-17 05:34:07,Application support specialist,5,22000,2025-04-07,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 05:38:46,"C, cpp developer",2,24000,2025-05-04,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 05:40:28,Full Stack .Net Developer,2,15000,2025-07-01,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-17 05:41:16,Testing intern,0,200,2025-06-01,Not Egyption but site in egypt,On Site,Full Time,Cairo,USD
2025-07-17 06:03:06,Staff software developer,7,80000,2025-02-02,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 06:03:33,Admin Officer,1,7500,2025-07-17,Egyption and site in egypt,On Site,Full Time,10th of Ramadan,EGP
2025-07-17 06:05:08,Tech lead manager,8,68000,2025-01-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 06:15:01,DevOps Engineer,5,2000,2025-07-16,Not Egyption but site in egypt,Remote,Full Time,Cairo,USD
2025-07-17 06:16:37,Backend developer,1,3000,2025-07-01,Egyption and site in egypt,Remote,Part Time,Cairo,EGP
2025-07-17 06:26:55,Odoo developer,1,4000,2025-07-05,Egyption and site in egypt,Remote,Full Time,Alexandria,EGP
2025-07-17 06:46:57,Senior PHP developer,5,2000,2025-06-30,Not Egyption and site out of egypt,Remote,Full Time,California,USD
2025-07-17 06:48:15,Embedded Linux Engineer,2,23000,2025-03-01,Not Egyption but site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 07:26:22,ML Intern,0,3000,2025-08-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 07:33:33,Technical Support Engineer,2,12000,2025-07-17,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 07:41:17,UAT Senior Specialist,3,16,2025-07-17,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 07:42:02,Senior Full Stack Engineer,4,40000,2024-12-15,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 07:44:13,Vue front-end developer,4,22000,2025-04-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 07:45:12,Full stack developer,1,32,2025-08-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 07:47:51,Fullstack Developer (.NET/Angular),6,2200,2025-01-01,Not Egyption but site in egypt,Remote,Full Time,Riyadh,USD
2025-07-17 07:52:43,IT First Line,3,17000,2025-03-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 08:00:26,Data & AI Engineer,1,7500,2025-03-01,Not Egyption but site in egypt,On Site,Full Time,Cairo,AED
2025-07-17 08:01:15,Data & AI Engineer,1,30000,2025-07-17,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 08:01:41,Cluster revenue analyst,3,1,2025-07-17,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 08:03:42,React native developer,1,30000,2025-07-17,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 08:13:19,RA,0,8000,2025-07-17,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 08:45:06,full stack sw eng,1,48,2025-07-10,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 08:49:11,Frontend Developer React,1,25000,2025-04-01,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 09:05:27,Fresh Data Engineer,0,15,2001-09-04,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 09:22:14,Fullstack Developer,1,15000,2025-07-17,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 09:27:23,Fresh Data Engineer,0,15,2025-06-27,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-17 09:40:59,Full stack software (.net and angular),3,680,2025-06-21,Egyption and site in egypt,Remote,Full Time,Cairo,USD
2025-07-17 09:47:53,Angular Developer,1,9000,2024-08-17,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-17 09:53:10,PHP Deveoper,4,1500,2025-01-01,Not Egyption and site out of egypt,Remote,Full Time,USA,USD
2025-07-17 10:01:27,Senior Open-Source VoIP System Engineer | Tier 3 Technical Support Engineer,12,3000,2025-07-17,Not Egyption but site in egypt,Hybrid,Full Time,Riyadh,USD
2025-07-17 10:27:00,Frontend Developer,2,500,2025-07-17,Not Egyption and site out of egypt,Remote,Full Time,Jordan ,USD
2025-07-17 10:41:08,Software Engineer,1,30000,2025-07-17,Egyption and site in egypt,Hybrid,Part Time,Alexandria,EGP
2025-07-17 10:46:02,Software Engineer 2 (Front-end Developer),4,1300,2025-06-01,Not Egyption and site out of egypt,Remote,Full Time,Berlin,EUR
2025-07-17 10:51:26,Full Stack Developer,2,500,2025-07-20,Not Egyption and site out of egypt,Remote,Full Time,Denmark,USD
2025-07-17 10:52:38,Software Engineer,1,20000,2024-10-10,Egyption and site in egypt,Hybrid,Part Time,Alexandria,EGP
2025-07-17 10:52:50,Project Manager,15,60000,2025-07-17,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 10:58:12,Structural Steel detailer,4,15000,1997-04-04,Egyption and site in egypt,On Site,Full Time,Alexandria,EGP
2025-07-17 11:06:04,Frontend web developer,1,15000,2025-07-15,Not Egyption and site out of egypt,Remote,Full Time,Montreal,EGP
2025-07-17 11:16:59,Software Engineer (.NET stack),2,1300,2025-07-17,Not Egyption and site out of egypt,Remote,Full Time,USA,USD
2025-07-17 11:39:40,Junior data scientist,1,23000,2025-03-15,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-17 11:59:01,DevOps Infrastructure,2,62000,2025-07-28,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 12:03:18,Dotnet Developer,3,25000,2025-01-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 12:11:32,Software tester,6,60000,2025-03-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 12:42:36,Web Scraping Specialist,5,1500,2023-03-15,Not Egyption and site out of egypt,Hybrid,Full Time,Kuwait ,USD
2025-07-18 12:53:11,DevOps Engineer,4,1500,2025-06-30,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,USD
2025-07-18 12:54:54,BI analyst,2,27000,2025-07-18,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 01:04:48,Resident engineer telecom company,8,94000,2025-07-01,Egyption and site in egypt,Hybrid,Part Time,Cairo,EGP
2025-07-18 01:09:53,Backend Engineer,5,2200,2025-08-07,Not Egyption and site out of egypt,Remote,Full Time,Riyadh,USD
2025-07-18 01:17:55,Senior Data Engineer,3,57000,2025-07-18,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 01:19:02,Senior Penetration Tester,3,60,2025-07-01,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 01:30:25,Devops engineer,1,16500,2025-07-25,Egyption and site in egypt,On Site,Full Time,Alexandria,EGP
2025-07-18 01:53:18,full Stack Developer,2,4000,2025-07-17,Not Egyption and site out of egypt,On Site,Full Time,rabat,EGP
2025-07-18 02:18:41,Senuor java fullstack,10,120000,2025-06-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 02:20:14,Senior java fullstack,10,120000,2025-06-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 02:34:44,Senior Software Engineer,4,85000,2025-07-18,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-18 02:59:27,UX intern,1,5000,2025-07-01,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 03:05:37,Telecom Engineer,2,12000,2025-01-31,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 06:10:03,Demand planner - Retail,2,28000,2025-06-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 06:28:45,Industrial Automation Engineer (Oil&gas) sector,2,47500,2025-06-30,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 06:47:56,Software Test Engineer,2,35000,2025-08-01,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 07:48:51,Java and Angular Fullstack Developer,3,65000,2025-07-01,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 09:11:55,BI Analyst,4,23000,2025-07-28,Not Egyption but site in egypt,Remote,Full Time,Cairo,EGP
2025-07-18 09:17:46,JAVA developer,3,55000,2025-07-18,Not Egyption but site in egypt,Hybrid,Full Time,Multi Site,EGP
2025-07-18 10:16:44,Android,2,25,2025-07-18,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 10:51:52,Data analytics Consultant,4,50000,2025-01-01,Not Egyption but site in egypt,Hybrid,Full Time,Multi Site,EGP
2025-07-18 11:16:35,. Net developer,1,13000,2025-07-18,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 11:50:17,Senior backend developer,3,50000,2025-07-18,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 12:13:19,Laravel Developer,1,20000,2025-07-20,Egyption and site in egypt,Remote,Full Time,Riyadh,EGP
2025-07-18 12:36:20,Data Analyst,3,32000,2025-01-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 12:49:28,Software Engineer,5,100000,2025-07-25,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 12:54:33,CTO,18,3800,2025-07-18,Not Egyption but site in egypt,On Site,Full Time,Cairo,EUR
2025-07-18 01:07:24,Full stack Java and React,4,2900,2025-05-05,Not Egyption and site out of egypt,Remote,Full Time,Berlin,EUR
2025-07-18 01:44:06,UX/UI Designer,2,8000,2025-05-31,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 02:02:47,DevOps Engineer,2,60000,2025-04-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 02:06:57,Android developer,6,65,2025-05-01,Not Egyption but site in egypt,Hybrid,Full Time,Alexandria,EGP
2025-07-18 02:23:13,Backend Engineer,2,45000,2025-01-01,Egyption and site in egypt,On Site,Full Time,Giza,EGP
2025-07-18 02:49:58,Software Engineer,0,2500,2025-07-18,Not Egyption and site out of egypt,Remote,Full Time,USA,USD
2025-07-18 03:19:55,Presales,0,6000,2025-07-18,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 03:24:58,FullStack .NET Developer,0,15,2025-06-15,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 03:43:49,Senior software engineer,6,4000,2023-08-01,Not Egyption and site out of egypt,Remote,Full Time,Zurich,EUR
2025-07-18 04:21:05,Data Scientist,3,81000,2025-01-01,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 04:33:49,Supervisor Telesales,7,12000,2025-07-18,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 04:37:24,Senior Flutter Developer,5,1500,2025-06-01,Not Egyption and site out of egypt,Remote,Full Time,USA,USD
2025-07-18 05:13:00,Data analyst purchasing,2,42000,2025-07-16,Not Egyption but site in egypt,Hybrid,Full Time,Zurich,EGP
2025-07-18 05:19:51,Data Analyst,1,15000,2025-08-01,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 05:22:48,Maintenance planning engineer,0,12000,2025-07-18,Not Egyption but site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 05:26:36,Technical Support Manager,4,24150,2025-01-01,Not Egyption but site in egypt,On Site,Full Time,Shiekh zayed,EGP
2025-07-18 05:52:27,Sr. Frontend developer,4,950,2025-01-01,Not Egyption but site in egypt,Remote,Full Time,Cairo,USD
2025-07-18 06:03:27,Java developer,1,18000,2025-07-18,Egyption and site in egypt,Remote,Full Time,Alexandria,EGP
2025-07-18 06:13:39,Full stack Engineer,2,500,2024-08-01,Egyption and site in egypt,On Site,Full Time,Alexandria,USD
2025-07-18 06:27:35,AI Engineer,4,1150,2025-01-01,Not Egyption but site in egypt,On Site,Full Time,Giza,EGP
2025-07-18 06:32:39,AI Engineer,4,57000,2025-01-01,Not Egyption but site in egypt,On Site,Full Time,Giza,EGP
2025-07-18 06:35:17,Software QC Engineer,1,25000,2025-07-29,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 06:36:01,Software Testing Engineer,1,9000,2025-07-01,Not Egyption but site in egypt,Hybrid,Part Time,Cairo,EGP
2025-07-18 07:16:26,Full stack.net developer,3,25,2025-05-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 07:56:37,Flutter Dev,1,15000,2025-07-18,Not Egyption and site out of egypt,Remote,Full Time,London,EGP
2025-07-18 08:07:45,Data Scientist,3,30000,2025-07-18,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 08:16:31,Accountant,2,11,2025-06-25,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-18 10:14:44,Automotive Embedded Software Test Engineer,4,75000,2025-06-26,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 10:19:51,Full stack software engineer,3,42,2025-01-30,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-18 10:29:38,Android Developer,1,25,2025-07-18,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 10:46:49,Frontend developer React Nextjs,3,1000,2025-07-18,Not Egyption and site out of egypt,Remote,Full Time,Dubai,USD
2025-07-18 10:47:57,Frontend developer React,3,15000,2025-07-18,Not Egyption and site out of egypt,Remote,Part Time,Amman,EGP
2025-07-18 11:06:59,Data Engineer,3,100000,2025-01-23,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-18 11:44:16,Frontend Developer,2,24000,2024-08-20,Not Egyption and site out of egypt,Remote,Full Time,Dubai,EGP
2025-07-18 11:49:43,Senior DevOps Engineer,2,60000,2025-08-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-19 12:05:30,RnD computer vision engineer,2,17250,2025-07-19,Egyption and site in egypt,Remote,Part Time,Cairo,EGP
2025-07-19 12:08:36,IT Technical help desk support,2,10,2025-04-01,Not Egyption but site in egypt,On Site,Full Time,Cairo,EGP
2025-07-19 12:28:06,Surveying engineer,2,6900,2025-06-25,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-19 12:33:41,NLP R&D engineer,1,35000,2025-07-19,Egyption and site in egypt,On Site,Full Time,Alexandria,EGP
2025-07-19 12:34:15,React Native developer,1,12000,2025-08-01,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-19 12:39:15,Frontend developer React,1,8000,2025-07-01,Egyption and site in egypt,Remote,Part Time,Cairo,EGP
2025-07-19 12:48:39,Software Engineer,1,17000,2025-07-19,Egyption and site in egypt,On Site,Full Time,Cairo,EGP
2025-07-19 02:30:40,Soc analyst t 1,3,30,2025-01-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-19 04:29:45,Node.js developer,1,6000,2024-11-10,Egyption and site in egypt,Remote,Full Time,Alexandria,EGP
2025-07-19 04:58:48,"Senior MLOps, Senior AI",5,80000,2025-06-24,Not Egyption but site in egypt,Hybrid,Full Time,Cairo,EGP
2025-07-19 07:30:48,Software Development and Cybersecurity Specialist,1,40000,2025-07-19,Egyption and site in egypt,Remote,Full Time,Cairo,EGP
2025-07-19 07:39:44,Backend Developer PHP/Laravel,2,13500,2025-07-01,Egyption and site in egypt,Hybrid,Full Time,Cairo,EGP
